SalePrice,Order,Bsmt Qual,Exter Qual,Fireplace Qu,Functional,Garage Area,Garage Qual,Gr Liv Area,HouseAge,TotalPorchSF,Kitchen Qual,Land Contour,Lot Area,Lot Frontage,Lot Shape,Mas Vnr Area,Misc Val,NeighborhoodClass,Overall Cond,Pool QC,PosFeature_Adjacent,PosFeature_Near,Railroad_Adjacent,Railroad_Near,RemodelAge,Total Bsmt SF,TotalBathrooms
329900,2395,4.0,1,3.0,7,784,3.0,2358,1,154,4,3,11643,82.0,2,142.0,0,3,5,0,0.0,0.0,0.0,0.0,0,880.0,3.5
360000,2396,4.0,1,4.0,7,708,3.0,1944,3,383,4,3,12378,90.0,2,0.0,0,3,5,0,0.0,0.0,0.0,0.0,2,1274.0,3.0
281000,2397,3.0,1,3.0,7,753,3.0,1970,0,251,4,3,11065,86.0,2,788.0,0,3,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
372397,2398,4.0,4,3.0,7,925,3.0,1792,1,253,1,3,13758,121.0,2,430.0,0,3,5,0,0.0,0.0,0.0,0.0,0,1232.0,3.0
378000,2399,4.0,4,3.0,7,816,3.0,1780,2,212,4,3,14828,131.0,2,674.0,0,3,5,0,0.0,0.0,0.0,0.0,1,1383.0,3.0
374000,2400,4.0,1,3.0,7,874,3.0,1792,3,255,4,1,11846,72.0,2,562.0,0,3,5,0,0.0,0.0,0.0,0.0,2,1567.0,3.0
437154,2401,4.0,4,4.0,7,706,3.0,2728,1,0,4,3,20431,56.0,1,870.0,0,3,5,0,0.0,0.0,0.0,0.0,0,1410.0,3.5
275000,2402,3.0,1,3.0,7,736,3.0,1904,1,239,4,3,10927,74.0,3,280.0,0,3,5,0,0.0,0.0,0.0,0.0,1,546.0,3.5
279000,2403,3.0,1,2.5,7,746,3.0,1914,2,295,1,3,13215,84.18405151367188,2,112.0,0,3,5,0,0.0,0.0,0.0,0.0,2,994.0,3.5
185850,2404,3.0,1,3.0,7,484,3.0,1364,1,228,1,3,7052,43.0,2,240.0,0,3,5,0,0.0,0.0,0.0,0.0,1,659.0,3.0
282500,2405,4.0,4,3.0,7,556,3.0,1565,1,252,4,3,5911,48.0,3,278.0,0,3,5,0,0.0,0.0,0.0,0.0,1,472.0,3.0
202500,2406,3.0,1,3.0,7,474,3.0,1368,1,167,1,3,6955,48.0,2,94.0,0,3,5,0,0.0,0.0,0.0,0.0,0,0.0,2.0
202665,2407,3.0,1,3.0,7,474,3.0,1368,1,167,1,3,6792,40.0,2,94.0,0,3,5,0,0.0,0.0,0.0,0.0,0,0.0,2.0
332200,2408,4.0,1,3.0,7,899,3.0,1686,0,366,4,3,7740,61.0,3,518.0,0,3,5,0,0.0,0.0,0.0,0.0,0,1023.0,3.0
310090,2409,4.0,4,3.0,7,575,3.0,1666,0,303,1,3,6373,48.0,3,572.0,0,3,5,0,0.0,0.0,0.0,0.0,0,415.0,3.0
171750,2410,3.0,1,3.0,7,478,3.0,1405,3,184,1,3,3136,84.18405151367188,2,163.0,0,3,5,0,0.0,0.0,0.0,0.0,3,0.0,2.0
169990,2411,3.0,1,3.0,7,397,3.0,1316,1,123,1,3,10237,65.0,3,0.0,0,2,5,0,0.0,0.0,1.0,0.0,0,28.0,2.0
170440,2412,3.0,1,3.0,7,390,3.0,1456,1,24,1,3,10237,65.0,3,0.0,0,2,5,0,0.0,0.0,1.0,0.0,0,0.0,2.5
169985,2413,3.0,1,0.0,7,440,3.0,1492,0,32,1,3,10237,65.0,3,0.0,0,2,5,0,0.0,0.0,1.0,0.0,0,0.0,2.5
179665,2414,3.0,1,3.0,7,426,3.0,1496,0,124,1,3,17104,58.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,554.0,3.5
219210,2415,3.0,1,3.0,7,660,3.0,1863,0,117,1,3,14054,58.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
174190,2416,3.0,1,0.0,7,427,3.0,1326,0,100,1,3,11660,102.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.0
172785,2417,3.0,1,0.0,7,429,3.0,1456,0,0,0,3,15578,105.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
258000,2418,3.0,1,3.0,7,632,3.0,2373,2,166,1,3,11631,96.0,2,236.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
185101,2419,3.0,1,0.0,7,440,3.0,1492,0,132,1,3,9073,75.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
210250,2420,3.0,1,3.0,7,437,3.0,1364,0,116,1,3,3087,43.0,3,14.0,0,2,5,0,0.0,0.0,0.0,0.0,0,453.0,3.0
234000,2421,3.0,1,2.5,7,420,3.0,1557,3,163,1,3,3196,46.900001525878906,3,18.0,0,2,5,0,0.0,0.0,0.0,0.0,2,0.0,2.0
215000,2422,3.0,1,2.5,7,400,3.0,1456,3,163,1,3,3196,46.900001525878906,3,40.0,0,2,5,0,0.0,0.0,0.0,0.0,3,0.0,2.0
246990,2423,3.0,1,2.5,7,398,3.0,1511,4,160,1,3,2938,46.900001525878906,3,40.0,0,2,5,0,0.0,0.0,0.0,0.0,4,1038.0,3.0
178740,2424,3.0,1,2.5,7,398,3.0,1414,2,164,1,3,3072,46.900001525878906,3,18.0,0,2,5,0,0.0,0.0,0.0,0.0,2,0.0,2.0
225000,2425,3.0,1,2.5,7,388,3.0,1548,2,163,1,3,3072,46.900001525878906,3,18.0,0,2,5,0,0.0,0.0,0.0,0.0,2,1059.0,3.0
167240,2426,3.0,1,0.0,7,438,3.0,1248,1,108,1,3,3010,43.0,3,16.0,0,2,5,0,0.0,0.0,0.0,0.0,0,16.0,2.0
156820,2427,3.0,1,0.0,7,440,3.0,1142,1,90,1,3,3010,43.0,3,14.0,0,2,5,0,0.0,0.0,0.0,0.0,0,16.0,2.0
213490,2428,3.0,1,3.0,7,440,3.0,1506,1,162,1,3,3013,43.0,3,145.0,0,2,5,0,0.0,0.0,0.0,0.0,1,16.0,2.0
264561,2429,3.0,1,3.0,7,648,3.0,1567,0,312,4,3,3982,53.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,1154.0,3.0
246578,2430,3.0,1,3.0,7,648,3.0,1500,0,181,1,3,4045,53.0,3,45.0,0,2,5,0,0.0,0.0,0.0,0.0,0,1070.0,3.0
192140,2431,3.0,1,3.0,7,372,3.0,1838,1,140,0,3,21930,60.0,0,0.0,0,2,5,0,0.0,0.0,1.0,0.0,1,0.0,2.5
183200,2432,3.0,1,3.0,7,393,3.0,1509,4,175,1,3,7861,74.20720672607422,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,3,457.0,3.5
178000,2433,4.0,1,3.0,7,403,3.0,1414,2,135,1,3,9056,74.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,2,0.0,2.5
201490,2434,3.0,1,3.0,7,433,3.0,1598,2,148,1,3,9171,59.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
230500,2435,3.0,1,2.5,7,504,3.0,1936,6,312,1,3,11194,106.0,2,40.0,0,2,5,0,0.0,0.0,0.0,0.0,6,0.0,2.5
180000,2436,3.0,1,3.0,7,393,3.0,1509,3,75,1,3,7875,63.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,3,0.0,2.5
172400,2437,3.0,0,2.5,7,460,3.0,1664,6,140,0,3,8121,74.20720672607422,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,6,0.0,2.5
215000,2438,3.0,0,2.5,7,431,3.0,1889,6,0,0,3,8658,74.20720672607422,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,6,732.0,2.5
199900,2439,3.0,1,2.5,7,431,3.0,1886,8,89,1,3,11214,74.20720672607422,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,7,0.0,2.5
173000,2440,3.0,0,2.5,7,472,3.0,1671,6,38,0,3,10852,58.0,2,0.0,0,2,5,0,0.0,0.0,1.0,0.0,6,786.0,3.5
287602,2441,3.0,1,0.0,7,617,3.0,2322,0,445,1,3,12104,74.20720672607422,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,3.5
230000,2442,3.0,1,2.5,7,429,3.0,2291,7,192,1,3,8738,66.0,2,302.0,0,2,5,0,0.0,0.0,0.0,0.0,7,0.0,2.5
348000,2443,3.0,1,2.5,7,870,3.0,2392,9,70,1,3,9452,82.0,3,423.0,0,3,5,0,0.0,0.0,0.0,0.0,8,1074.0,3.5
286000,2444,3.0,1,4.0,7,885,3.0,1976,8,241,1,3,9660,84.0,2,242.0,0,3,5,0,0.0,0.0,0.0,0.0,8,791.0,3.5
300000,2445,3.0,1,2.5,7,768,3.0,2234,6,50,1,3,9545,83.0,3,322.0,0,3,5,0,0.0,0.0,0.0,0.0,6,505.0,3.5
625000,2446,4.0,1,2.5,7,807,3.0,3627,11,437,1,3,35760,118.0,2,1378.0,0,3,5,0,0.0,0.0,0.0,0.0,10,1387.0,4.5
405000,2447,4.0,1,2.5,7,774,3.0,2855,6,302,4,3,9233,91.62963104248047,2,877.0,0,3,5,0,0.0,0.0,0.0,0.0,6,1182.0,3.5
280000,2448,3.0,1,2.5,7,592,3.0,1924,8,657,1,3,12011,78.0,2,530.0,0,3,5,0,0.0,0.0,0.0,0.0,8,956.0,3.5
350000,2450,3.0,1,4.0,7,725,3.0,2726,11,644,1,3,10019,83.0,2,397.0,0,3,5,0,0.0,0.0,0.0,0.0,11,527.0,2.5
584500,2451,4.0,1,2.5,7,959,3.0,3500,13,1166,4,3,17242,114.0,2,738.0,0,3,5,0,0.0,0.0,0.0,0.0,12,1685.0,4.5
321000,2452,3.0,1,2.5,7,803,3.0,2494,12,295,1,3,10236,91.62963104248047,2,501.0,0,3,5,0,0.0,0.0,0.0,0.0,11,548.0,3.5
290000,2453,3.0,1,2.5,7,844,3.0,2526,12,387,1,3,10120,92.0,3,391.0,0,3,5,0,0.0,0.0,0.0,0.0,12,740.0,3.5
315000,2454,3.0,1,2.5,7,704,3.0,2799,13,568,1,3,12585,91.62963104248047,2,420.0,0,3,5,0,0.0,0.0,0.0,0.0,13,1286.0,3.5
252000,2455,3.0,1,3.0,7,760,3.0,1964,1,270,1,3,12447,75.0,2,192.0,0,2,5,0,0.0,0.0,1.0,0.0,0,0.0,2.5
336820,2456,4.0,1,3.0,7,928,3.0,1670,0,440,1,3,15218,49.0,2,0.0,0,2,5,0,0.0,0.0,1.0,0.0,0,1562.0,3.5
423000,2457,4.0,1,4.0,7,1134,3.0,2097,1,459,4,3,20896,49.0,1,0.0,0,2,5,0,0.0,0.0,1.0,0.0,0,1721.0,2.5
290000,2458,4.0,1,3.0,7,500,3.0,1660,0,372,1,3,10182,85.0,2,420.0,0,2,5,0,0.0,0.0,0.0,1.0,0,1220.0,3.0
232000,2459,3.0,1,0.0,7,834,3.0,1616,1,267,1,3,8688,73.0,3,228.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.0
199000,2460,3.0,1,0.0,7,510,3.0,1504,0,144,1,3,10936,85.0,3,60.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.0
198600,2461,3.0,1,0.0,7,584,3.0,1278,0,60,1,3,8640,72.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,24.0,2.0
405749,2462,4.0,1,3.0,7,792,3.0,2640,0,265,4,3,13162,100.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,1836.0,4.5
232600,2463,3.0,1,3.0,7,776,3.0,1489,0,140,1,3,11216,81.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.0
266000,2464,3.0,1,3.0,7,1053,3.0,1939,0,243,1,3,10728,84.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
186500,2465,3.0,1,0.0,7,615,3.0,1553,1,45,1,3,8125,65.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
200825,2466,3.0,1,0.0,7,615,3.0,1716,1,53,1,3,8125,65.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
197000,2467,3.0,1,0.0,7,614,3.0,1576,0,50,1,3,8125,65.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
185000,2468,3.0,1,0.0,7,572,3.0,1262,0,120,1,3,7200,60.0,3,68.0,0,2,5,0,0.0,0.0,0.0,0.0,0,905.0,2.0
176000,2469,3.0,1,2.5,7,453,3.0,1266,1,182,1,3,7500,62.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.0
187750,2470,3.0,1,3.0,7,572,3.0,1301,0,337,1,3,7200,60.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,3.0
139500,2471,2.5,0,0.0,7,0,0.0,1142,1,54,1,3,7733,74.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,24.0,1.5
186800,2472,3.0,1,0.0,7,612,3.0,1400,1,199,1,3,11024,91.0,2,118.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.0
132000,2473,3.0,0,0.0,7,0,0.0,1131,1,39,1,3,13072,63.0,3,0.0,0,2,5,0,0.0,0.0,1.0,0.0,0,0.0,1.5
158000,2475,3.0,0,0.0,7,576,3.0,1158,2,50,1,3,13072,63.0,3,0.0,0,2,5,0,0.0,0.0,1.0,0.0,2,941.0,2.5
184000,2476,3.0,1,0.0,7,462,3.0,1686,1,245,1,3,7800,65.0,3,172.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
184900,2477,3.0,1,0.0,7,449,3.0,1585,1,177,1,3,7632,74.0,2,96.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
187000,2478,3.0,0,0.0,7,688,3.0,1837,9,315,0,3,8304,70.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,8,0.0,2.5
175900,2479,3.0,1,0.0,7,484,3.0,1603,14,124,1,3,7153,65.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,14,387.0,2.5
172000,2481,3.0,1,0.0,7,542,3.0,1398,16,46,1,3,7175,50.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,15,904.0,3.0
151000,2482,3.0,1,0.0,7,484,3.0,1217,15,64,1,3,7175,50.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,15,278.0,2.0
150000,2483,3.0,0,0.0,7,472,3.0,1320,12,40,1,3,9019,70.66981506347656,2,0.0,0,2,5,0,0.0,0.0,1.0,0.0,12,274.0,2.5
107000,2484,2.5,0,0.0,7,384,3.0,1056,40,42,0,3,8900,70.66981506347656,3,0.0,0,2,4,0,0.0,0.0,0.0,0.0,40,1056.0,2.0
129500,2486,2.5,0,0.0,7,624,3.0,988,44,0,0,3,9100,70.0,3,51.0,0,1,4,0,0.0,0.0,1.0,0.0,44,36.0,2.0
119500,2488,0.0,0,0.0,7,528,3.0,1654,29,0,0,3,8927,68.0,3,0.0,0,1,6,0,0.0,0.0,1.0,0.0,29,0.0,2.0
144000,2489,2.5,0,2.5,6,576,3.0,1211,44,161,0,3,9240,74.55101776123047,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,4,612.0,1.0
151000,2490,3.0,0,2.5,7,492,3.0,1212,29,304,0,3,8471,88.0,2,46.0,0,1,7,0,0.0,0.0,0.0,0.0,11,506.0,2.0
126000,2491,2.5,0,0.0,7,310,3.0,984,41,0,0,3,9308,74.55101776123047,2,0.0,0,1,5,0,0.0,0.0,0.0,1.0,41,554.0,1.0
116000,2492,2.5,0,0.0,7,294,3.0,909,38,155,0,3,8450,65.0,3,90.0,0,1,6,0,0.0,0.0,1.0,0.0,38,432.0,1.0
133500,2493,2.5,0,0.0,7,484,3.0,925,43,277,0,3,8638,74.55101776123047,2,0.0,0,1,6,0,0.0,0.0,1.0,0.0,43,181.0,2.0
120875,2494,2.5,0,0.0,7,308,3.0,1024,41,0,0,3,13052,74.55101776123047,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,41,712.0,1.5
137000,2495,2.5,0,0.0,7,288,3.0,935,41,180,0,3,13526,74.55101776123047,2,114.0,0,1,6,0,0.0,0.0,0.0,0.0,41,935.0,2.0
124000,2496,2.5,0,0.0,7,0,0.0,912,42,0,0,3,8020,74.55101776123047,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,42,644.0,1.0
135000,2497,2.5,0,2.5,7,288,3.0,1236,45,0,0,3,6993,65.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,12,465.0,1.0
129200,2498,2.5,0,1.5,7,288,3.0,941,39,64,0,3,8789,74.55101776123047,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,39,659.0,1.0
260000,2499,3.0,1,2.5,4,550,3.0,2646,32,741,1,2,14330,100.0,2,145.0,0,2,4,3,0.0,0.0,0.0,0.0,32,1520.0,4.0
260000,2500,3.0,1,2.5,7,462,3.0,2417,15,209,1,3,16059,121.0,3,284.0,0,3,5,0,0.0,0.0,0.0,0.0,14,0.0,2.5
334000,2501,4.0,1,2.5,7,888,3.0,2826,14,571,1,1,11025,105.0,3,692.0,0,3,5,0,0.0,0.0,0.0,0.0,13,1118.0,3.5
268000,2503,3.0,1,2.5,7,590,3.0,2295,14,40,1,3,13346,91.62963104248047,2,0.0,0,3,5,0,0.0,0.0,0.0,0.0,6,728.0,3.5
262000,2504,3.0,1,2.0,7,757,3.0,1624,12,306,1,3,12461,89.0,3,0.0,0,3,5,0,0.0,0.0,0.0,0.0,11,1456.0,3.0
176400,2505,3.0,1,3.0,7,588,3.0,1143,2,191,1,3,3628,34.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,2,0.0,1.5
197000,2506,3.0,1,3.0,7,550,3.0,1247,1,84,1,3,3316,37.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,1039.0,2.5
151000,2507,3.0,0,0.0,7,480,3.0,1200,1,166,1,3,3180,30.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
147400,2508,3.0,1,0.0,7,480,3.0,1223,1,166,1,3,2544,24.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
149900,2509,3.0,1,0.0,7,480,3.0,1223,1,166,1,3,2544,24.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
166000,2511,3.0,1,0.0,7,440,3.0,1524,6,32,1,3,2998,64.54938507080078,3,513.0,0,2,5,0,0.0,0.0,0.0,0.0,6,353.0,2.5
183900,2512,3.0,1,0.0,7,506,3.0,1452,7,34,1,3,3735,35.0,3,218.0,0,2,5,0,0.0,0.0,0.0,0.0,7,450.0,3.5
165000,2513,3.0,1,0.0,7,490,3.0,1382,6,203,1,3,2651,64.54938507080078,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,6,641.0,3.5
139000,2514,3.0,1,0.0,7,496,3.0,1080,3,50,1,3,4447,64.54938507080078,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,3,0.0,2.5
200000,2515,3.0,1,2.5,7,434,3.0,1694,9,492,1,3,8314,114.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,8,0.0,2.5
221000,2516,3.0,1,2.5,7,564,3.0,1568,5,266,1,3,7180,60.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,4,0.0,2.0
270000,2517,3.0,1,3.0,7,481,3.0,1494,11,246,4,3,9549,30.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,10,1494.0,2.5
165000,2518,3.0,1,2.5,7,546,3.0,1208,29,240,0,3,11250,72.0,2,0.0,0,2,6,0,0.0,0.0,0.0,0.0,29,767.0,2.5
214000,2519,3.0,1,2.5,7,484,3.0,1235,26,211,0,3,3760,41.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,26,1191.0,2.0
188000,2520,3.0,1,2.5,7,484,3.0,1036,26,241,1,3,3640,36.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,26,860.0,2.0
190000,2521,3.0,1,2.0,7,484,3.0,1226,26,211,1,3,3874,40.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,26,807.0,2.0
170000,2522,3.0,1,2.5,7,484,3.0,1226,28,193,1,3,3876,40.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,28,1178.0,2.0
385000,2523,4.0,1,3.0,7,894,3.0,1842,25,929,1,2,50271,68.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,19,1810.0,2.5
146500,2524,3.0,0,0.0,7,501,3.0,1193,34,293,0,3,13110,79.0,2,144.0,0,2,6,0,0.0,0.0,1.0,0.0,34,962.0,3.0
170000,2525,2.5,0,2.5,7,487,3.0,1920,38,98,1,3,10192,102.0,2,143.0,0,2,6,0,0.0,0.0,0.0,0.0,14,0.0,3.0
262500,2526,2.5,0,3.0,7,508,4.0,2156,38,370,0,3,20781,81.51764678955078,1,0.0,0,2,7,0,0.0,1.0,0.0,0.0,3,365.0,2.0
179900,2527,2.5,0,2.5,7,776,3.0,1416,38,288,0,3,11700,90.0,3,420.0,0,2,6,0,0.0,0.0,0.0,0.0,38,404.0,2.5
250000,2528,2.5,0,3.0,7,619,3.0,2654,38,287,1,3,11029,81.51764678955078,2,220.0,0,2,7,0,1.0,0.0,0.0,0.0,22,619.0,3.5
165150,2529,2.5,0,2.5,5,484,3.0,1790,34,295,0,3,10400,80.0,3,288.0,0,2,5,0,0.0,0.0,0.0,0.0,34,247.0,3.0
164500,2530,2.5,0,0.0,7,477,3.0,1334,39,319,0,3,10140,78.0,3,264.0,0,2,6,0,0.0,0.0,1.0,0.0,39,621.0,3.0
140000,2531,2.5,0,0.0,7,528,3.0,1164,37,0,0,3,9600,80.0,3,168.0,0,2,5,0,0.0,0.0,0.0,0.0,37,0.0,1.5
135500,2532,2.5,0,0.0,7,384,3.0,980,39,68,0,3,9750,75.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,39,880.0,2.0
142000,2533,2.5,0,0.0,7,504,3.0,1051,38,0,0,3,9600,80.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,38,758.0,2.0
155000,2534,3.0,0,0.0,7,530,3.0,1770,38,330,0,3,8640,72.0,3,300.0,455,1,5,0,0.0,0.0,0.0,0.0,38,844.0,2.5
138500,2536,2.5,0,0.0,7,288,3.0,1052,38,356,0,3,8400,70.0,3,168.0,0,1,5,0,0.0,0.0,0.0,0.0,38,1016.0,2.5
140000,2537,3.0,0,0.0,7,326,3.0,898,38,143,0,3,8400,70.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,38,744.0,2.0
124400,2538,2.5,0,0.0,7,264,3.0,1051,40,270,0,3,9759,75.2106704711914,2,0.0,0,1,5,0,0.0,0.0,0.0,0.0,40,799.0,2.0
158000,2539,2.5,0,0.0,7,568,3.0,1141,39,78,0,3,9600,80.0,3,140.0,0,1,7,0,0.0,0.0,0.0,0.0,39,1004.0,2.0
146000,2540,2.5,0,0.0,7,884,3.0,1200,41,64,1,3,9230,71.0,3,166.0,0,1,8,0,0.0,0.0,0.0,0.0,8,661.0,2.5
190000,2541,2.5,0,3.0,7,495,3.0,1993,35,66,0,3,14803,81.51764678955078,2,252.0,0,2,5,0,0.0,0.0,0.0,0.0,35,416.0,2.5
136500,2542,2.5,0,0.0,7,368,3.0,1050,45,319,0,3,10659,75.2106704711914,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,45,915.0,2.0
129900,2543,2.5,0,0.0,7,624,3.0,864,48,0,0,3,9100,70.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,48,695.0,2.0
160000,2546,2.5,0,3.0,7,461,3.0,1251,42,116,0,3,8800,80.0,3,425.0,700,1,6,0,0.0,0.0,0.0,0.0,42,553.0,2.0
167000,2547,2.5,0,3.0,7,430,3.0,1488,42,214,0,3,10368,75.2106704711914,2,112.0,0,1,6,0,0.0,0.0,0.0,0.0,42,1008.0,2.5
157500,2548,2.5,0,1.5,7,480,3.0,1440,42,272,0,3,9350,85.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,42,360.0,1.5
140000,2549,2.5,0,0.0,7,264,3.0,1095,48,0,0,3,10382,75.0,3,105.0,0,1,5,0,0.0,0.0,0.0,0.0,48,513.0,2.0
151500,2551,2.5,0,0.0,7,286,3.0,1248,46,0,0,3,10800,80.0,3,88.0,0,1,7,0,0.0,0.0,0.0,0.0,46,632.0,2.0
129800,2552,2.5,0,2.0,7,240,3.0,816,72,268,0,3,8550,60.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,56,574.0,2.0
137000,2553,2.5,0,3.0,7,275,3.0,1008,52,120,0,3,11425,75.2106704711914,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,52,486.0,1.0
137000,2554,2.5,0,3.0,7,273,3.0,1043,59,173,0,3,9724,68.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,56,0.0,1.0
85500,2556,3.0,0,0.0,7,0,0.0,869,83,0,-1,2,5900,51.0,2,0.0,0,1,7,0,0.0,0.0,0.0,0.0,48,0.0,1.0
79900,2557,2.0,0,0.0,7,528,3.0,747,80,32,0,3,5825,52.0,2,108.0,0,1,5,0,0.0,0.0,0.0,0.0,53,0.0,1.0
127000,2558,2.0,0,0.0,7,576,3.0,1252,98,104,0,3,7438,92.0,2,0.0,0,1,8,0,0.0,0.0,1.0,0.0,15,0.0,1.0
161000,2559,2.5,0,3.0,6,441,3.0,1433,45,349,0,3,9600,80.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,16,915.0,2.0
146500,2560,2.5,0,3.0,6,240,3.0,1624,54,364,0,3,10858,89.0,3,150.0,0,1,6,0,0.0,0.0,0.0,0.0,54,40.0,2.0
135000,2561,2.5,0,0.0,7,280,3.0,1216,55,0,0,3,9600,80.0,3,144.0,0,1,5,0,0.0,0.0,0.0,0.0,55,996.0,2.0
137900,2562,2.5,0,0.0,4,528,3.0,2136,55,30,0,3,10680,89.0,3,44.0,0,1,3,0,0.0,0.0,0.0,0.0,55,756.0,2.0
133000,2563,2.5,0,2.5,7,240,3.0,1578,65,32,-1,3,9490,79.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,56,568.0,2.0
137000,2564,2.5,0,3.0,6,234,3.0,1728,57,305,0,3,9462,79.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,33,0.0,1.5
121000,2565,2.5,0,0.0,7,240,3.0,936,52,160,0,3,9888,82.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,31,486.0,1.0
119000,2566,2.5,0,0.0,7,506,3.0,1584,39,0,0,3,8917,75.2106704711914,2,0.0,0,1,5,0,0.0,0.0,0.0,0.0,39,0.0,2.0
172000,2567,2.5,0,3.0,7,441,3.0,1246,42,69,0,3,12700,75.2106704711914,2,0.0,0,1,5,0,0.0,0.0,0.0,0.0,42,939.0,2.0
226000,2569,2.5,0,3.0,7,487,3.0,2157,40,171,1,3,14200,88.0,3,309.0,0,1,6,0,0.0,0.0,0.0,0.0,40,445.0,2.5
135000,2572,2.5,0,0.0,7,430,3.0,1008,43,0,0,3,9723,109.0,2,332.0,0,1,7,0,0.0,0.0,0.0,0.0,43,0.0,1.0
132500,2573,2.5,0,0.0,7,540,3.0,1190,44,18,0,3,7728,70.0,3,120.0,0,1,6,0,0.0,0.0,0.0,0.0,44,803.0,2.0
143000,2574,2.5,0,2.5,7,796,3.0,1144,47,86,0,3,8163,70.0,3,128.0,0,1,6,0,0.0,0.0,0.0,0.0,47,1042.0,2.0
132000,2575,2.0,0,3.0,7,331,3.0,1364,49,60,0,3,8400,70.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,49,623.0,1.5
